STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,iccs,type of crime,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,DK,Denmark,2016,,0.93,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,DK,Denmark,2017,,0.47,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,DK,Denmark,2018,,5.45,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,DK,Denmark,2019,,0.79,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,DK,Denmark,2020,,0.22,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,DK,Denmark,2021,,0.91,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,DK,Denmark,2022,,0.17,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,DK,Denmark,2023,,2.41,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,EE,Estonia,2017,,12.54,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,EE,Estonia,2018,,13.42,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,EE,Estonia,2019,,2.79,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,EE,Estonia,2020,,3.01,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,EE,Estonia,2021,,3.08,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,EE,Estonia,2022,,8.11,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,EE,Estonia,2023,,1.83,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,EL,Greece,2017,,1.11,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,EL,Greece,2018,,2.15,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,EL,Greece,2019,,1.77,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,EL,Greece,2020,,0.60,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,EL,Greece,2021,,2.37,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,EL,Greece,2022,,1.25,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,EL,Greece,2023,,1.41,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,ES,Spain,2016,,0.16,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,ES,Spain,2017,,0.15,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,ES,Spain,2018,,0.17,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,ES,Spain,2019,,0.12,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,ES,Spain,2020,,0.10,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,ES,Spain,2021,,0.29,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,ES,Spain,2022,,0.37,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,ES,Spain,2023,,0.18,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,FI,Finland,2016,,0.46,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,FI,Finland,2017,,0.31,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,FI,Finland,2018,,0.49,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,FI,Finland,2019,,0.24,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,FI,Finland,2020,,4.83,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,FI,Finland,2021,,0.42,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,FI,Finland,2022,,0.40,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,FI,Finland,2023,,0.20,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,FR,France,2016,,0.29,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,FR,France,2017,,0.31,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,FR,France,2018,,0.34,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,FR,France,2019,,0.34,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,FR,France,2020,,0.30,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,FR,France,2021,,0.39,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,FR,France,2022,,0.35,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,FR,France,2023,,0.42,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,HR,Croatia,2016,,5.30,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,HR,Croatia,2017,,4.65,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,HR,Croatia,2018,,1.10,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,HR,Croatia,2019,,0.96,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,HR,Croatia,2020,,1.50,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,HR,Croatia,2021,,2.55,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,HR,Croatia,2022,,8.85,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,HR,Croatia,2023,,2.99,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,HU,Hungary,2016,,9.85,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,HU,Hungary,2017,,10.26,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,HU,Hungary,2018,,19.13,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,HU,Hungary,2019,,3.96,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,HU,Hungary,2020,,20.73,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,HU,Hungary,2021,,63.18,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,HU,Hungary,2022,,8.44,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,HU,Hungary,2023,,11.23,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,IT,Italy,2016,,0.87,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,IT,Italy,2017,,0.88,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,IT,Italy,2018,,0.67,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,IT,Italy,2019,,0.77,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,IT,Italy,2020,,0.69,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,IT,Italy,2021,,0.58,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,IT,Italy,2022,,0.60,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,IT,Italy,2023,,0.41,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,LI,Liechtenstein,2016,,0.00,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,LT,Lithuania,2016,,2.15,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,LT,Lithuania,2017,,3.02,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,LT,Lithuania,2018,,1.35,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,LT,Lithuania,2019,,2.72,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,LT,Lithuania,2020,,11.20,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,LT,Lithuania,2021,,12.52,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,LT,Lithuania,2022,,12.01,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,LT,Lithuania,2023,,5.67,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,LU,Luxembourg,2016,,0.87,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,LU,Luxembourg,2017,,0.17,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,LU,Luxembourg,2018,,0.50,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,LU,Luxembourg,2019,,0.16,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,LU,Luxembourg,2020,,0.80,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,LU,Luxembourg,2021,,0.63,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,LU,Luxembourg,2022,,0.00,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,LV,Latvia,2016,,11.78,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,LV,Latvia,2017,,6.41,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,LV,Latvia,2018,,7.60,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,LV,Latvia,2019,,5.36,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,LV,Latvia,2020,,6.34,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,LV,Latvia,2021,,7.76,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,LV,Latvia,2022,,8.00,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,LV,Latvia,2023,,4.94,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,ME,Montenegro,2016,,3.21,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,ME,Montenegro,2017,,0.64,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,ME,Montenegro,2018,,0.64,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,ME,Montenegro,2019,,0.16,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,ME,Montenegro,2020,,0.96,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,ME,Montenegro,2021,,1.29,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,ME,Montenegro,2022,,1.94,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,ME,Montenegro,2023,,1.46,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,MK,North Macedonia,2019,,0.34,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,MK,North Macedonia,2020,,0.29,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,MK,North Macedonia,2021,,0.34,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,MK,North Macedonia,2022,,0.87,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,MK,North Macedonia,2023,,1.20,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,MT,Malta,2016,,0.22,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,MT,Malta,2017,,0.22,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,MT,Malta,2018,,0.42,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,MT,Malta,2019,,0.20,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,MT,Malta,2020,,0.19,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,MT,Malta,2021,,1.16,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,MT,Malta,2022,,0.96,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,MT,Malta,2023,,0.74,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,PL,Poland,2016,,16.24,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,PL,Poland,2017,,13.20,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,PL,Poland,2018,,23.67,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,PL,Poland,2019,,10.76,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,PL,Poland,2020,,13.34,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,PL,Poland,2021,,13.10,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,PL,Poland,2022,,8.16,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,PL,Poland,2023,,7.82,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,PT,Portugal,2016,,0.67,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,PT,Portugal,2017,,0.81,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,PT,Portugal,2018,,0.69,,,,,
