DATAFLOW,LAST UPDATE,freq,purchase,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Bulgaria,2011-Q4,92.09,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Bulgaria,2012-Q1,91.71,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Bulgaria,2012-Q2,91.86,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Bulgaria,2012-Q3,91.41,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Bulgaria,2012-Q4,90.78,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Bulgaria,2013-Q1,89.92,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Bulgaria,2013-Q2,89.87,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Bulgaria,2013-Q3,89.74,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Bulgaria,2013-Q4,89.68,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Bulgaria,2014-Q1,89.88,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Bulgaria,2014-Q2,90.18,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Bulgaria,2014-Q3,90.12,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Bulgaria,2014-Q4,90.72,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Bulgaria,2015-Q1,92.04,b,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Bulgaria,2015-Q2,92.18,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Bulgaria,2015-Q3,90.95,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Bulgaria,2015-Q4,94.00,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Bulgaria,2016-Q1,95.52,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Bulgaria,2016-Q2,99.08,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Bulgaria,2016-Q3,99.44,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Bulgaria,2016-Q4,102.23,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Bulgaria,2017-Q1,103.88,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Bulgaria,2017-Q2,108.19,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Bulgaria,2017-Q3,110.26,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Bulgaria,2017-Q4,112.45,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Bulgaria,2018-Q1,113.92,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Bulgaria,2018-Q2,116.48,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Bulgaria,2018-Q3,116.66,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Bulgaria,2018-Q4,118.35,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Bulgaria,2019-Q1,119.61,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Bulgaria,2019-Q2,120.87,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Bulgaria,2019-Q3,123.04,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Bulgaria,2019-Q4,124.18,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Bulgaria,2020-Q1,127.10,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Bulgaria,2020-Q2,125.92,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Bulgaria,2020-Q3,130.69,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Bulgaria,2020-Q4,133.16,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Bulgaria,2021-Q1,137.22,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Bulgaria,2021-Q2,138.73,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Bulgaria,2021-Q3,142.24,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Bulgaria,2021-Q4,146.41,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Bulgaria,2022-Q1,155.46,b,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Bulgaria,2022-Q2,160.96,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Bulgaria,2022-Q3,167.01,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Bulgaria,2022-Q4,169.23,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Bulgaria,2023-Q1,174.59,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Bulgaria,2023-Q2,179.37,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Bulgaria,2023-Q3,182.01,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Bulgaria,2023-Q4,185.80,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Bulgaria,2024-Q1,199.15,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Bulgaria,2024-Q2,205.93,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Bulgaria,2024-Q3,212.00,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Bulgaria,2024-Q4,218.21,p,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Cyprus,2010-Q1,99.21,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Cyprus,2010-Q2,97.54,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Cyprus,2010-Q3,100.41,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Cyprus,2010-Q4,102.85,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Cyprus,2011-Q1,99.01,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Cyprus,2011-Q2,103.36,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Cyprus,2011-Q3,103.26,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Cyprus,2011-Q4,100.81,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Cyprus,2012-Q1,97.25,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Cyprus,2012-Q2,96.47,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Cyprus,2012-Q3,96.66,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Cyprus,2012-Q4,97.83,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Cyprus,2013-Q1,89.95,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Cyprus,2013-Q2,92.13,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Cyprus,2013-Q3,93.43,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Cyprus,2013-Q4,95.70,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Cyprus,2014-Q1,93.81,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Cyprus,2014-Q2,91.13,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Cyprus,2014-Q3,95.80,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Cyprus,2014-Q4,92.97,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Cyprus,2015-Q1,91.35,b,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Cyprus,2015-Q2,92.08,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Cyprus,2015-Q3,92.70,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Cyprus,2015-Q4,91.60,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Cyprus,2016-Q1,92.27,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Cyprus,2016-Q2,91.19,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Cyprus,2016-Q3,91.93,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Cyprus,2016-Q4,89.95,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Cyprus,2017-Q1,91.95,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Cyprus,2017-Q2,93.45,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Cyprus,2017-Q3,92.28,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Cyprus,2017-Q4,92.92,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Cyprus,2018-Q1,93.69,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Cyprus,2018-Q2,91.49,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Cyprus,2018-Q3,92.99,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Cyprus,2018-Q4,93.54,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Cyprus,2019-Q1,93.62,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Cyprus,2019-Q2,93.91,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Cyprus,2019-Q3,94.04,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Cyprus,2019-Q4,93.92,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Cyprus,2020-Q1,94.58,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Cyprus,2020-Q2,94.44,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Cyprus,2020-Q3,93.33,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Cyprus,2020-Q4,93.59,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Cyprus,2021-Q1,92.85,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Cyprus,2021-Q2,93.53,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Cyprus,2021-Q3,95.31,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Cyprus,2021-Q4,96.38,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Cyprus,2022-Q1,95.25,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Cyprus,2022-Q2,95.95,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Cyprus,2022-Q3,96.62,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Cyprus,2022-Q4,97.28,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Cyprus,2023-Q1,98.06,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Cyprus,2023-Q2,98.90,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Cyprus,2023-Q3,99.25,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Cyprus,2023-Q4,98.51,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Cyprus,2024-Q1,100.36,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Cyprus,2024-Q2,99.85,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Cyprus,2024-Q3,98.72,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Cyprus,2024-Q4,98.49,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Czechia,2008-Q1,102.80,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Czechia,2008-Q2,107.10,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Czechia,2008-Q3,109.00,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Czechia,2008-Q4,108.10,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Czechia,2009-Q1,105.00,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Czechia,2009-Q2,101.20,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Czechia,2009-Q3,100.20,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Czechia,2009-Q4,99.80,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Czechia,2010-Q1,100.00,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Czechia,2010-Q2,100.00,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Czechia,2010-Q3,99.90,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Czechia,2010-Q4,100.10,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Czechia,2011-Q1,100.40,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Czechia,2011-Q2,100.80,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Czechia,2011-Q3,100.40,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Czechia,2011-Q4,99.50,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Czechia,2012-Q1,99.00,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Czechia,2012-Q2,99.10,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Czechia,2012-Q3,99.00,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Czechia,2012-Q4,98.70,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Czechia,2013-Q1,98.70,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Czechia,2013-Q2,99.10,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Czechia,2013-Q3,99.00,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Czechia,2013-Q4,98.80,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Czechia,2014-Q1,100.00,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Czechia,2014-Q2,101.00,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Czechia,2014-Q3,101.80,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Czechia,2014-Q4,102.60,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Czechia,2015-Q1,103.60,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Czechia,2015-Q2,104.60,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Czechia,2015-Q3,106.00,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Czechia,2015-Q4,107.20,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Czechia,2016-Q1,108.60,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Czechia,2016-Q2,110.80,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Czechia,2016-Q3,113.70,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Czechia,2016-Q4,119.10,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Czechia,2017-Q1,122.40,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Czechia,2017-Q2,125.30,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Czechia,2017-Q3,127.40,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Czechia,2017-Q4,128.80,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Czechia,2018-Q1,131.40,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Czechia,2018-Q2,134.80,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Czechia,2018-Q3,138.00,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Czechia,2018-Q4,140.80,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Czechia,2019-Q1,143.80,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Czechia,2019-Q2,147.30,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Czechia,2019-Q3,150.50,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Czechia,2019-Q4,153.80,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Czechia,2020-Q1,156.30,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Czechia,2020-Q2,158.60,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Czechia,2020-Q3,162.70,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Purchases of existing dwellings,"Quarterly index, 2010=100",Czechia,2020-Q4,167.20,,
